hit_id,colloc,sent_text,neg_form,adv_form,adj_form,text_window,sent_id,prev_sent,token_str,lemma_str,next_sent,neg_lemma,adv_lemma,adj_lemma,neg_index,adv_index,adj_index,dep_neg_source,dep_neg_target,dep_neg_relation,dep_mod_source,dep_mod_target,dep_mod_relation,json_source,match_ix,category
nyt_eng_19940709_0114_50:2-3-4,really_sure,I 'm not really sure where that would be .  -RDQ-,not,really,sure,i 'm not really sure where that,nyt_eng_19940709_0114_50,"I do n't want to get her mad at me , but I want to get her some help .",i 'm not really sure where that would be . '',I be not really sure where that would be . '',"If teen-agers see in one another their greatest solace , they also see peers as the greatest menace .",not,really,sure,2,3,4,"{'lemma': 'sure', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': ""''""}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'sure'}",neg,"{'lemma': 'sure', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': ""''""}","{'lemma': 'really', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'sure'}",advmod,nyt_eng_199407,2-3-4,immediateNeg
nyt_eng_19940709_0072_25:19-21-22,as_comfortable,"-LBQ-  You can get started on a pair of cheap skates , but the person should realize it may not be as comfortable as the more expensive skate , and it will wear out twice as fast ,  -RDQ-  Lerma said .",not,as,comfortable,it may not be as comfortable as the,nyt_eng_19940709_0072_25,"If the skate is uncomfortable in the store , it will only get worse on the road , Lerma said .","`` You can get started on a pair of cheap skates , but the person should realize it may not be as comfortable as the more expensive skate , and it will wear out twice as fast , '' Lerma said .","`` you can get start on a pair of cheap skate , but the person should realize it may not be as comfortable as the more expensive skate , and it will wear out twice as fast , '' Lerma say .","Whether you go to a specialty skate shop or a general sporting goods store , make sure the person fitting you for skates knows what she or he is talking about , Lerma said .",not,as,comfortable,19,21,22,"{'lemma': 'comfortable', 'ix': 22, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'realize'}","{'lemma': 'not', 'ix': 19, 'xpos': 'RB', 'deprel': 'neg', 'head': 'comfortable'}",neg,"{'lemma': 'comfortable', 'ix': 22, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'realize'}","{'lemma': 'as', 'ix': 21, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'comfortable'}",advmod,nyt_eng_199407,19-21-22,immediateNeg
nyt_eng_19940709_0067_28:18-20-21,so_terrifying,"-LBQ-  If an animal dies of natural circumstances , which happens all the time , then this is not nearly so terrifying to a child as to feel that all creatures are motivated by the same cruel impulses that some human beings act on .  -RDQ-",not,so,terrifying,this is not nearly so terrifying to a,nyt_eng_19940709_0067_28,"-LBQ-  You do n't have a safe future to look forward to , and that 's harmful to children .","`` If an animal dies of natural circumstances , which happens all the time , then this is not nearly so terrifying to a child as to feel that all creatures are motivated by the same cruel impulses that some human beings act on . ''","`` if a animal die of natural circumstance , which happen all the time , then this be not nearly so terrifying to a child as to feel that all creature are motivate by the same cruel impulse that some human being act on . ''","He compares movies in this respect to children 's fairy tales , comics , cartoons and television shows that employ similar elements .",not,so,terrifying,18,20,21,"{'lemma': 'terrifying', 'ix': 21, 'xpos': 'JJ', 'deprel': 'root', 'head': ""''""}","{'lemma': 'not', 'ix': 18, 'xpos': 'RB', 'deprel': 'neg', 'head': 'terrifying'}",neg,"{'lemma': 'terrifying', 'ix': 21, 'xpos': 'JJ', 'deprel': 'root', 'head': ""''""}","{'lemma': 'so', 'ix': 20, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'terrifying'}",advmod,nyt_eng_199407,18-20-21,immediateNeg
nyt_eng_19940709_0064_23:3-4-5,as_flashy,"Perhaps it 's not as flashy as bear-killing , but what the heck .",not,as,flashy,it 's not as flashy as bear-killing,nyt_eng_19940709_0064_23,"It 's a homely task , but an honorable one .","perhaps it 's not as flashy as bear-killing , but what the heck .","perhaps it be not as flashy as bear-killing , but what the heck .","He 's a big , nice , cheese-pulling dog .",not,as,flashy,3,4,5,"{'lemma': 'flashy', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'flashy'}",neg,"{'lemma': 'flashy', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'as', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'flashy'}",advmod,nyt_eng_199407,3-4-5,immediateNeg
nyt_eng_19940709_0064_11:3-4-5,too_long,And it was n't too long before she decided to be a scrappy little hellion to Bailey .,n't,too,long,it was n't too long before she,nyt_eng_19940709_0064_11,She was cute as can be ; a scrappy little hellion .,and it was n't too long before she decided to be a scrappy little hellion to Bailey .,and it be not too long before she decide to be a scrappy little hellion to Bailey .,"As regular readers of this column know , Bailey is my dog .",n't,too,long,3,4,5,"{'lemma': 'long', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'long'}",neg,"{'lemma': 'long', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'too', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'long'}",advmod,nyt_eng_199407,3-4-5,immediateNeg
nyt_eng_19940709_0063_12:3-4-5,entirely_free,But containers are n't entirely free of problems .,n't,entirely,free,containers are n't entirely free of problems,nyt_eng_19940709_0063_12,"If it continues to decline , it can be pitched out and replaced with another plant .",but containers are n't entirely free of problems .,but container be not entirely free of problem .,"First , they must be appropriate .",n't,entirely,free,3,4,5,"{'lemma': 'free', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'free'}",neg,"{'lemma': 'free', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'entirely', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'free'}",advmod,nyt_eng_199407,3-4-5,immediateNeg
nyt_eng_19940709_0062_9:4-5-6,just_interested,"Collier says he was not just interested in the big three of the family in  -LBQ-  The Roosevelts  -COL-  An American Saga ,  -RDQ-  but wanted to look at the dark side to the story  -COL-  How hard it was for Teddy 's children to live up to their old man 's image or how FDR and Eleanor 's children coped with being the product of loveless relationship .",not,just,interested,he was not just interested in the,nyt_eng_19940709_0062_9,"What occurred , as Collier sees it , was a competition between the two branches of the family to succeed Teddy with Franklin and Eleanor Roosevelt , Teddy 's niece , attempting to steal Teddy 's legacy .","Collier says he was not just interested in the big three of the family in `` The Roosevelts : An American Saga , '' but wanted to look at the dark side to the story : How hard it was for Teddy 's children to live up to their old man 's image or how FDR and Eleanor 's children coped with being the product of loveless relationship .","Collier say he be not just interested in the big three of the family in `` the Roosevelts : a american saga , '' but want to look at the dark side to the story : how hard it be for Teddy 's child to live up to they old man 's image or how FDR and Eleanor 's child cope with be the product of loveless relationship .","Collier , who made a political conversion from the left to the right , considers Teddy , FDR and Eleanor  -LBQ-  great American figures no matter what your political stripe  -RDQ-  and sees their lives as a  -LBQ-  moral history lesson ,  -RDQ-  because they confronted their moral demons and triumphed over them .",not,just,interested,4,5,6,"{'lemma': 'interested', 'ix': 6, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 4, 'xpos': 'RB', 'deprel': 'neg', 'head': 'interested'}",neg,"{'lemma': 'interested', 'ix': 6, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'just', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'interested'}",advmod,nyt_eng_199407,4-5-6,immediateNeg
nyt_eng_19940709_0055_11:24-25-26,that_hard,"Corbin , as Slayton , discusses how beautiful women would throw themselves at them to get the boys in bed --  -LBQ-  which was n't that hard to do ,  -RDQ-  he recalls .",n't,that,hard,which was n't that hard to do,nyt_eng_19940709_0055_11,"As Shepard , Gordon Cooper , Scott Carpenter , John Glenn and the other astronauts recall , they all were superstars even before accomplishing anything , a point delivered with such eloquence by Wolfe in  -LBQ-  Right Stuff .  -RDQ-","Corbin , as Slayton , discusses how beautiful women would throw themselves at them to get the boys in bed -- `` which was n't that hard to do , '' he recalls .","Corbin , as Slayton , discuss how beautiful woman would throw themselves at they to get the boy in bed -- `` which be not that hard to do , '' he recall .","It 's fun to see just how these men have changed , or not changed , with the years .",n't,that,hard,24,25,26,"{'lemma': 'hard', 'ix': 26, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'recall'}","{'lemma': 'not', 'ix': 24, 'xpos': 'RB', 'deprel': 'neg', 'head': 'hard'}",neg,"{'lemma': 'hard', 'ix': 26, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'recall'}","{'lemma': 'that', 'ix': 25, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'hard'}",advmod,nyt_eng_199407,24-25-26,immediateNeg
nyt_eng_19940709_0052_5:24-26-27,personally_satisfying,"With summer jobs scarce and college admissions stiff , some schools are requiring community service , and some teens are finding the work is not only personally satisfying , but helps boost their resume .",not,personally,satisfying,"work is not only personally satisfying , but",nyt_eng_19940709_0052_5,"A growing number of teens are rolling up their sleeves and pitching in , particularly during summer months , at hospitals , homeless shelters and parks .","with summer jobs scarce and college admissions stiff , some schools are requiring community service , and some teens are finding the work is not only personally satisfying , but helps boost their resume .","with summer job scarce and college admission stiff , some school are require community service , and some teens are find the work be not only personally satisfying , but help boost they resume .","-LBQ-  There 's a spirit of national service that 's starting to spread to the high-school level ,  -RDQ-  said Rick Tamura , director of the Teen Outreach Program of the Volunteer Center of the San Fernando Valley , which bills itself as the area 's largest program aimed at placing teen volunteers .",not,personally,satisfying,24,26,27,"{'lemma': 'satisfying', 'ix': 27, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'find'}","{'lemma': 'not', 'ix': 24, 'xpos': 'RB', 'deprel': 'neg', 'head': 'satisfying'}",neg,"{'lemma': 'satisfying', 'ix': 27, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'find'}","{'lemma': 'personally', 'ix': 26, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'satisfying'}",advmod,nyt_eng_199407,24-26-27,immediateNeg
nyt_eng_19940709_0023_18:2-3-4,exactly_overpowering,"He was n't exactly overpowering -- five hits , four walks , just one 1-2-3 inning -- but he let his defense do the work .",n't,exactly,overpowering,he was n't exactly overpowering -- five,nyt_eng_19940709_0023_18,He turned in seven innings of solid pitching for his second straight win since coming off the disabled list earlier this month .,"he was n't exactly overpowering -- five hits , four walks , just one 1-2-3 inning -- but he let his defense do the work .","he be not exactly overpowering -- five hit , four walk , just one 1-2-3 inning -- but he let he defense do the work .",There was no more outstanding defensive play than the one second baseman Steve Scarsone made with two outs in the ninth inning .,n't,exactly,overpowering,2,3,4,"{'lemma': 'overpowering', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'overpowering'}",neg,"{'lemma': 'overpowering', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'exactly', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'overpowering'}",advmod,nyt_eng_199407,2-3-4,immediateNeg
nyt_eng_19940709_0022_4:26-27-28,totally_unexpected,"The medical findings of the 1 1\/2 - hour surgery , performed in Menlo Park , Calif. , by Drs. Warren King and Gordon Campbell , were not totally unexpected .",not,totally,unexpected,"Campbell , were not totally unexpected .",nyt_eng_19940709_0022_4,The bottom line is that Thompson will most likely be out for the rest of the season .,"the medical findings of the 1 1\/2 - hour surgery , performed in Menlo Park , Calif. , by Drs. Warren King and Gordon Campbell , were not totally unexpected .","the medical finding of the 1 1\/2 - hour surgery , perform in Menlo Park , Calif. , by Drs. Warren King and Gordon Campbell , be not totally unexpected .",Thompson 's right shoulder had been bothering him almost immediately after he was activated off the disabled list last week .,not,totally,unexpected,26,27,28,"{'lemma': 'unexpected', 'ix': 28, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 26, 'xpos': 'RB', 'deprel': 'neg', 'head': 'unexpected'}",neg,"{'lemma': 'unexpected', 'ix': 28, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'totally', 'ix': 27, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'unexpected'}",advmod,nyt_eng_199407,26-27-28,immediateNeg
nyt_eng_19940709_0021_24:25-27-28,as_dramatic,"Lindeman was the next victim , out on a 1-6 -LRB- Orel Hershiser to Bournigal -RRB- fielder 's choice -RRB- , but his departure was not nearly as dramatic as Todd Hundley 's .",not,as,dramatic,departure was not nearly as dramatic as Todd,nyt_eng_19940709_0021_24,Bournigal tagged Brogna out to start a series of astute Dodger plays .,"Lindeman was the next victim , out on a 1-6 -LRB- Orel Hershiser to Bournigal -RRB- fielder 's choice -RRB- , but his departure was not nearly as dramatic as Todd Hundley 's .","Lindeman be the next victim , out on a 1-6 -lrb- Orel Hershiser to Bournigal -rrb- fielder 's choice -rrb- , but he departure be not nearly as dramatic as Todd Hundley 's .","Hundley 's fly ball went to deep right-center , forcing the 5-foot-10 Brett Butler to leap several feet in the air and reach over the wall .",not,as,dramatic,25,27,28,"{'lemma': 'dramatic', 'ix': 28, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'victim'}","{'lemma': 'not', 'ix': 25, 'xpos': 'RB', 'deprel': 'neg', 'head': 'dramatic'}",neg,"{'lemma': 'dramatic', 'ix': 28, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'victim'}","{'lemma': 'as', 'ix': 27, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'dramatic'}",advmod,nyt_eng_199407,25-27-28,immediateNeg
nyt_eng_19940709_0014_4:26-28-29,mentally_stable,"But there have been persistent doubts over whether the younger Kim , a reclusive and deeply mysterious man who , according to Western intelligence reports may not be mentally stable , would win the confidence of the North Korean military .",not,mentally,stable,"reports may not be mentally stable , would",nyt_eng_19940709_0014_4,"Years ago , in an attempt to create something of a Stalinist dynasty , Kim designated his son , known as the Dear Leader , as his successor .","but there have been persistent doubts over whether the younger Kim , a reclusive and deeply mysterious man who , according to Western intelligence reports may not be mentally stable , would win the confidence of the North Korean military .","but there have be persistent doubt over whether the younger Kim , a reclusive and deeply mysterious man who , accord to western intelligence report may not be mentally stable , would win the confidence of the north korean military .",Many have speculated that the death of the elder Kim would touch off a power struggle and perhaps a crumbling of the country 's Communist government .,not,mentally,stable,26,28,29,"{'lemma': 'stable', 'ix': 29, 'xpos': 'JJ', 'deprel': 'rcmod', 'head': 'man'}","{'lemma': 'not', 'ix': 26, 'xpos': 'RB', 'deprel': 'neg', 'head': 'stable'}",neg,"{'lemma': 'stable', 'ix': 29, 'xpos': 'JJ', 'deprel': 'rcmod', 'head': 'man'}","{'lemma': 'mentally', 'ix': 28, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'stable'}",advmod,nyt_eng_199407,26-28-29,immediateNeg
