hit_id|colloc|sent_text|neg_form|adv_form|adj_form|hit_text|text_window|sent_id|prev_id|prev_sent|next_id|next_sent|token_str|lemma_str|neg_lemma|adv_lemma|adj_lemma|neg_index|adv_index|adj_index|dep_neg_source|dep_neg_target|dep_neg_relation|dep_mod_source|dep_mod_target|dep_mod_relation|json_source|match_ix|utt_len|colloc_id|category
pcc_eng_29_108.3147_x1734349_046:2-3-4|completely_unreasonable|It isn't completely unreasonable to give him a pass for the busted 2014, but at 34 years old, any expectations of a full rebound should be tempered.|n't|completely|unreasonable|n't completely unreasonable|It is n't completely unreasonable to give him a|pcc_eng_29_108.3147_x1734349_046|pcc_eng_29_108.3147_x1734349_045|The group of seven who have done it nine out of 10 times is still impressive, though.|pcc_eng_29_108.3147_x1734349_047|The number of 15-HR hitters fell below 100 for the first time since 1995 last year with 94 (there were 120-plus players in 14 of the past 20 seasons), so even a muted Swisher has some value, though his best value remains in OBP leagues, where he can deliver more than just a modicum of power.|It is n't completely unreasonable to give him a pass for the busted 2014 , but at 34 years old , any expectations of a full rebound should be tempered .|it be not completely unreasonable to give he a pass for the bust 2014 , but at 34 year old , any expectation of a full rebound should be temper .|n't|completely|unreasonable|2|3|4|{'lemma': 'unreasonable', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'unreasonable'}|advmod|{'lemma': 'unreasonable', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'completely', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'unreasonable'}|advmod|pcc_eng_29-108|2-3-4|31|pcc_eng_29_108.3147_x1734349_046-4-5|contig
pcc_eng_29_108.3147_x1734349_031:19-20-21|quite_ready|His pop is appealing enough that he could steal some time at DH, especially if Kennys Vargas isn't quite ready for prime time after he skipped Triple-A and held his own for 53 games in the majors.|n't|quite|ready|n't quite ready|Kennys Vargas is n't quite ready for prime time after|pcc_eng_29_108.3147_x1734349_031|pcc_eng_29_108.3147_x1734349_030|He did hit again once back in Triple-A, but Suzuki was re-signed to a three-year deal, so Pinto remains blocked from a full-time gig.|pcc_eng_29_108.3147_x1734349_032|2015|His pop is appealing enough that he could steal some time at DH , especially if Kennys Vargas is n't quite ready for prime time after he skipped Triple - A and held his own for 53 games in the majors .|his pop be appealing enough that he could steal some time at dh , especially if Kennys Vargas be not quite ready for prime time after he skip Triple - a and hold he own for 53 game in the major .|n't|quite|ready|19|20|21|{'lemma': 'ready', 'ix': 21, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'steal'}|{'lemma': 'not', 'ix': 19, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'ready'}|advmod|{'lemma': 'ready', 'ix': 21, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'steal'}|{'lemma': 'quite', 'ix': 20, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'ready'}|advmod|pcc_eng_29-108|19-20-21|42|pcc_eng_29_108.3147_x1734349_031-21-22|contig
pcc_eng_29_108.3143_x1734345_08:0-1-2|as_many|Not as many as Amy Schumer claimed in her book (28), but definitely more than Queen Elizabeth the First (0).|Not|as|many|Not as many|Not as many as Amy Schumer claimed|pcc_eng_29_108.3143_x1734345_08|pcc_eng_29_108.3143_x1734345_07|I'm not ashamed to say I've had my share of lovers in the 52 years I've been on the planet.|pcc_eng_29_108.3143_x1734345_09|(Though there have been rumors about a gent Liz met in the Tower of London.|Not as many as Amy Schumer claimed in her book ( 28 ) , but definitely more than Queen Elizabeth the First ( 0 ) .|not as many as Amy Schumer claim in she book ( 28 ) , but definitely more than Queen Elizabeth the First ( 0 ) .|Not|as|many|0|1|2|{'lemma': 'many', 'ix': 2, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'not', 'ix': 0, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'many'}|advmod|{'lemma': 'many', 'ix': 2, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'as', 'ix': 1, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'many'}|advmod|pcc_eng_29-108|0-1-2|26|pcc_eng_29_108.3143_x1734345_08-2-3|contig
pcc_eng_29_108.3140_x1734340_090:13-14-15|as_linear|Though it can be more forceful, the Edition 8s' bass is not as linear as the LCD-Xes', nor as pitch-defined or textured.|not|as|linear|not as linear|' bass is not as linear as the LCD -|pcc_eng_29_108.3140_x1734340_090|pcc_eng_29_108.3140_x1734340_089|I've praised their bass, but those for whom punchy bass is a top priority may want to consider the Ultrasone Edition 8 headphones ($1499).|pcc_eng_29_108.3140_x1734340_091|The Ultrasones have more sparkle in the treble, but can turn a bit biting at times.|Though it can be more forceful , the Edition 8s ' bass is not as linear as the LCD - Xes ' , nor as pitch-defined or textured .|though it can be more forceful , the Edition 8 ' bass be not as linear as the LCD - Xes ' , nor as pitch-defined or texture .|not|as|linear|13|14|15|{'lemma': 'linear', 'ix': 15, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'not', 'ix': 13, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'linear'}|advmod|{'lemma': 'linear', 'ix': 15, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'as', 'ix': 14, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'linear'}|advmod|pcc_eng_29-108|13-14-15|29|pcc_eng_29_108.3140_x1734340_090-15-16|contig
pcc_eng_29_108.3140_x1734340_053:6-7-8|as_forgiving|"While the LCD-Xes weren't as forgiving of poor recordings as the LCD-2s, the ruthlessly compressed ""Rolling in the Deep,"" from Adele's 21 (16/44.1 FLAC, XL), was still tolerable, and I wasn't overly distracted by all of the artifacts on the poor tape-to-digital transfer of Sade's Diamond Life (CD, Portrait RK 39581) -- though I prefer to listen to the Audio Fidelity edition, pressed on 180-gram vinyl."|n't|as|forgiving|n't as forgiving|- Xes were n't as forgiving of poor recordings as|pcc_eng_29_108.3140_x1734340_053|pcc_eng_29_108.3140_x1734340_052|The LCD-Xes neither covered these up nor exacerbated the problem.|pcc_eng_29_108.3140_x1734340_054|The laid-back sound of the earlier Audeze headphones made them a great match for some of the brighter jazz and classical recordings from the 1950s.|"While the LCD - Xes were n't as forgiving of poor recordings as the LCD - 2s , the ruthlessly compressed "" Rolling in the Deep , "" from Adele 's 21 ( 16/44.1 FLAC , XL ) , was still tolerable , and I was n't overly distracted by all of the artifacts on the poor tape - to-digital transfer of Sade 's Diamond Life ( CD , Portrait RK 39581 ) -- though I prefer to listen to the Audio Fidelity edition , pressed on 180 - gram vinyl ."|"while the LCD - Xes be not as forgiving of poor recording as the LCD - 2s , the ruthlessly compress "" Roll in the deep , "" from Adele 's 21 ( 16/44.1 FLAC , XL ) , be still tolerable , and I be not overly distract by all of the artifact on the poor tape - to-digital transfer of Sade 's Diamond Life ( CD , portrait RK 39581 ) -- though I prefer to listen to the audio Fidelity edition , press on 180 - gram vinyl ."|n't|as|forgiving|6|7|8|{'lemma': 'forgiving', 'ix': 8, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'tolerable'}|{'lemma': 'not', 'ix': 6, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'forgiving'}|advmod|{'lemma': 'forgiving', 'ix': 8, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'tolerable'}|{'lemma': 'as', 'ix': 7, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'forgiving'}|advmod|pcc_eng_29-108|6-7-8|92|pcc_eng_29_108.3140_x1734340_053-8-9|contig
pcc_eng_29_108.3140_x1734340_005:0-5-6|surprisingly_good|Not only was the sound surprisingly good for a product from a brand-new company, it was something very different from what other headphones offered: denser, more robust, and comfortably warm.|Not|surprisingly|good|Not only was the sound surprisingly good|Not only was the sound surprisingly good for a product from|pcc_eng_29_108.3140_x1734340_005|pcc_eng_29_108.3140_x1734340_004|In 2010 the LCD-2 ($1145 USD) was introduced, and that's when the headphone community and professional reviewers really began to take notice.|pcc_eng_29_108.3140_x1734340_006|The next few years saw incremental changes to the LCD-2 and the launch of the higher-end LCD-3 ($1945), which has a thinner, lighter diaphragm and is claimed to sound more transparent.|Not only was the sound surprisingly good for a product from a brand- new company , it was something very different from what other headphones offered : denser , more robust , and comfortably warm .|not only be the sound surprisingly good for a product from a brand- new company , it be something very different from what other headphone offer : denser , more robust , and comfortably warm .|Not|surprisingly|good|0|5|6|{'lemma': 'good', 'ix': 6, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'not', 'ix': 0, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'good'}|advmod|{'lemma': 'good', 'ix': 6, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'surprisingly', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'good'}|advmod|pcc_eng_29-108|0-5-6|36|pcc_eng_29_108.3140_x1734340_005-6-7|contig
pcc_eng_29_108.3126_x1734319_15:7-8-9|necessarily_benign|Of course spirits of the otherworld were not necessarily benign.|not|necessarily|benign|not necessarily benign|the otherworld were not necessarily benign .|pcc_eng_29_108.3126_x1734319_15|pcc_eng_29_108.3126_x1734319_14|When we light candles and illuminate carved pumpkins for Halloween, we carry on this ancient tradition unaware of its original purpose.|pcc_eng_29_108.3126_x1734319_16|Often mischievous and sometimes malicious, the ghosts would receive food and blessings from the households they visited.|Of course spirits of the otherworld were not necessarily benign .|of course spirit of the otherworld be not necessarily benign .|not|necessarily|benign|7|8|9|{'lemma': 'benign', 'ix': 9, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'not', 'ix': 7, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'benign'}|advmod|{'lemma': 'benign', 'ix': 9, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'necessarily', 'ix': 8, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'benign'}|advmod|pcc_eng_29-108|7-8-9|11|pcc_eng_29_108.3126_x1734319_15-9-10|contig
pcc_eng_29_108.3113_x1734294_15:2-3-4|really_sure|I'm not really sure why, I guess I have always worried that people will think that 'I go on about it' too much.|not|really|sure|not really sure|I 'm not really sure why , I guess|pcc_eng_29_108.3113_x1734294_15|pcc_eng_29_108.3113_x1734294_14|In fact I have written about it so many times and then hit delete on the whole thing.|pcc_eng_29_108.3113_x1734294_16|I know it isn't the case as I have never really spoken about, well not to anyone outside my family.|I 'm not really sure why , I guess I have always worried that people will think that ' I go on about it ' too much .|I be not really sure why , I guess I have always worry that people will think that ' I go on about it ' too much .|not|really|sure|2|3|4|{'lemma': 'sure', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'sure'}|advmod|{'lemma': 'sure', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'really', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'sure'}|advmod|pcc_eng_29-108|2-3-4|28|pcc_eng_29_108.3113_x1734294_15-4-5|contig
pcc_eng_29_108.3110_x1734290_051:2-4-5|as_large|It's not nearly as large as the salad buffet I experienced at Lembo's in Akron, but I honestly think the quality is higher here at Das Dutch.|not|as|large|not nearly as large|It 's not nearly as large as the salad buffet|pcc_eng_29_108.3110_x1734290_051|pcc_eng_29_108.3110_x1734290_050|This includes all manner of salad greens, toppings, dressings, jellos, and dessert mousses.|pcc_eng_29_108.3110_x1734290_052|On the hotline today was a cheeseburger soup (which didn't sound all that good to be honest), buttered noodles, mashed potatoes, chicken gravy, roasted new potatoes with parsley, chicken with dumplings, and finally the broasted chicken.|It 's not nearly as large as the salad buffet I experienced at Lembo's in Akron , but I honestly think the quality is higher here at Das Dutch .|it be not nearly as large as the salad buffet I experience at Lembo' in Akron , but I honestly think the quality be high here at Das dutch .|not|as|large|2|4|5|{'lemma': 'large', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'large'}|advmod|{'lemma': 'large', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'as', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'large'}|advmod|pcc_eng_29-108|2-4-5|30|pcc_eng_29_108.3110_x1734290_051-5-6|contig
pcc_eng_29_108.3071_x1734219_58:24-25-26|as_impressive|Even if the fight wasn't the best they seem amused by it, happy to have observed a spectacle even if it wasn't as impressive as the clashes they're used to.|n't|as|impressive|n't as impressive|if it was n't as impressive as the clashes they|pcc_eng_29_108.3071_x1734219_58|pcc_eng_29_108.3071_x1734219_57|The Russians in the line nod approvingly at him, or even smile.|pcc_eng_29_108.3071_x1734219_59|Even Putin, when his turn comes seems to flash a half smile at him, not something that he's ever seen before.|Even if the fight was n't the best they seem amused by it , happy to have observed a spectacle even if it was n't as impressive as the clashes they 're used to .|even if the fight be not the good they seem amused by it , happy to have observe a spectacle even if it be not as impressive as the clash they be use to .|n't|as|impressive|24|25|26|{'lemma': 'impressive', 'ix': 26, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'observe'}|{'lemma': 'not', 'ix': 24, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'impressive'}|advmod|{'lemma': 'impressive', 'ix': 26, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'observe'}|{'lemma': 'as', 'ix': 25, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'impressive'}|advmod|pcc_eng_29-108|24-25-26|35|pcc_eng_29_108.3071_x1734219_58-26-27|contig
pcc_eng_29_108.3052_x1734189_04:23-25-26|absolutely_clear|Visualizing is like holding up a mirror to your desires, you may not 'see' a clear picture because you may not be absolutely clear on what you want.|not|absolutely|clear|not be absolutely clear|because you may not be absolutely clear on what you want|pcc_eng_29_108.3052_x1734189_04|pcc_eng_29_108.3052_x1734189_03|So it intrigued me after reading this book to understand that visualizing is not only about what you see but how you feel.|pcc_eng_29_108.3052_x1734189_05|At first I was like how am I suppose to know what I want if I haven't experienced what I wanted as yet.|Visualizing is like holding up a mirror to your desires , you may not ' see ' a clear picture because you may not be absolutely clear on what you want .|visualize be like hold up a mirror to you desire , you may not ' see ' a clear picture because you may not be absolutely clear on what you want .|not|absolutely|clear|23|25|26|{'lemma': 'clear', 'ix': 26, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'see'}|{'lemma': 'not', 'ix': 23, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'clear'}|advmod|{'lemma': 'clear', 'ix': 26, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'see'}|{'lemma': 'absolutely', 'ix': 25, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'clear'}|advmod|pcc_eng_29-108|23-25-26|32|pcc_eng_29_108.3052_x1734189_04-26-27|contig
pcc_eng_29_108.3047_x1734182_15:3-4-5|all_calm|And it's not all calm on the office front, with a stressed 13 per cent of us admitting we feel we work the hardest.|not|all|calm|not all calm|And it 's not all calm on the office front|pcc_eng_29_108.3047_x1734182_15|pcc_eng_29_108.3047_x1734182_14|The study also revealed one in ten of us think we're the funniest one in our team; a zen-like 15 per cent would describe ourselves as a calm and organised figure and a further 17 per cent think we're the most easy-going.|pcc_eng_29_108.3047_x1734182_16|Given the differences in workplace attitudes, thankfully the majority of office workers get along.|And it 's not all calm on the office front , with a stressed 13 per cent of us admitting we feel we work the hardest .|and it be not all calm on the office front , with a stress 13 per cent of we admit we feel we work the hard .|not|all|calm|3|4|5|{'lemma': 'calm', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'calm'}|advmod|{'lemma': 'calm', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'all', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'calm'}|advmod|pcc_eng_29-108|3-4-5|27|pcc_eng_29_108.3047_x1734182_15-5-6|contig
