line_in_source,hit_id,colloc,adv,adj,sent_text,sent_id,adv_index,corpus_segment,date,year,context,context_word,context_type,in_basic,polarity,context_overlap
230146,nyt_eng_19960829_0276_2:15,still_confident,still,confident,"B.A. T , the maker of Kools and Lucky Strikes , said it 's still confident of winning the cases on appeal .",nyt_eng_19960829_0276_2,15,nyt_eng_19960829,1996-08-29,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
228758,nyt_eng_19960825_0430_32:3,still_confident,still,confident,I 'm still confident .  -RDQ-,nyt_eng_19960825_0430_32,3,nyt_eng_19960825,1996-08-25,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
128419,nyt_eng_19951024_0165_46:4,still_confident,still,confident,-LBQ-  I 'm still confident that I 'm getting better .,nyt_eng_19951024_0165_46,4,nyt_eng_19951024,1995-10-24,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
241134,nyt_eng_19961001_0325_2:4,still_confident,still,confident,-LBQ-  We are still confident we can return to profitability no later than March .,nyt_eng_19961001_0325_2,4,nyt_eng_19961001,1996-10-01,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
355855,nyt_eng_19970905_0099_35:8,still_convinced,still,convinced,"After all this , if you are still convinced _ perhaps now more than ever _ that you do n't like the school , you may have to consider the district 's magnet school programs .",nyt_eng_19970905_0099_35,8,nyt_eng_19970905,1997-09-05,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
125877,nyt_eng_19951017_0018_11:4,still_convinced,still,convinced,"If you are still convinced that the problem is with the program , and you are certain that there is nothing that can be done about it without managerial involvement , then you were correct in approaching management .",nyt_eng_19951017_0018_11,4,nyt_eng_19951017,1995-10-17,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
317221,nyt_eng_19970513_0812_45:28,still_credible,still,credible,"Her opinion of Symington  -LBQ-  changed somewhat  -RDQ-  when she first heard in 1995 that the governor filed for bankruptcy , but she insisted that Symington is still credible to her .",nyt_eng_19970513_0812_45,28,nyt_eng_19970513,1997-05-13,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
391240,nyt_eng_19971211_0431_25:4,still_cute,still,cute,The victims are still cute and not too smart about staying home alone .,nyt_eng_19971211_0431_25,4,nyt_eng_19971211,1997-12-11,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
68574,nyt_eng_19950420_0334_21:6,still_dependent,still,dependent,That means that IBM is still dependent on sales of its older mainframe systems for a large portion of its revenue and profits .,nyt_eng_19950420_0334_21,6,nyt_eng_19950420,1995-04-20,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
95915,nyt_eng_19950716_0118_12:19,still_dependent,still,dependent,"Windows 95  -LBQ-  cleans up a lot of stuff that was deficient in DOS , but it is still dependent on DOS ,  -RDQ-  Spindler said , referring to the MS-DOS operating system upon which Windows runs .",nyt_eng_19950716_0118_12,19,nyt_eng_19950716,1995-07-16,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
192553,nyt_eng_19960427_0274_3:12,still_doubtful,still,doubtful,"-LBQ-  They say there 's a cease-fire , but we 're still doubtful ,  -RDQ-  said Mrs. Ohion as she hung back in the shelter .",nyt_eng_19960427_0274_3,12,nyt_eng_19960427,1996-04-27,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
347450,nyt_eng_19970811_0335_10:34,still_dry,still,dry,"Other parts of the Midwest received between a trace and a half-inch of rain during the weekend , according to Weather Services , though some areas , such as central Indiana , are still dry and need moisture .",nyt_eng_19970811_0335_10,34,nyt_eng_19970811,1997-08-11,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
70479,nyt_eng_19950426_0554_33:5,still_effective,still,effective,"However , he 's still effective enough to remain among the league 's best players .",nyt_eng_19950426_0554_33,5,nyt_eng_19950426,1995-04-26,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
169644,nyt_eng_19960223_0211_40:12,still_elitist,still,elitist,"But no matter how accessible the Net is , computers are still elitist enough to deny many people access to it , resulting in a far lesser impact than that of cheap printing 30 years ago .",nyt_eng_19960223_0211_40,12,nyt_eng_19960223,1996-02-23,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
325968,nyt_eng_19970608_0160_31:18,still_enough,still,enough,"Yet even as that bad left knee refuses to let go , a recuperating Darryl Strawberry is still enough to entice Joe Torre , who wo n't ever look at Strawberry 's addition as just another headache on a team with too few at-bats for the veterans it already has .",nyt_eng_19970608_0160_31,18,nyt_eng_19970608,1997-06-08,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
218232,nyt_eng_19960722_0016_8:11,still_fast,still,fast,"It 's been a long time , but I 'm still fast enough .",nyt_eng_19960722_0016_8,11,nyt_eng_19960722,1996-07-22,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
20278,nyt_eng_19940930_0184_18:34,still_flawed,still,flawed,"AT&T 's EO and Apple Computer 's Newton Message Pad both sold poorly after being introduced last year , partly because they were cumbersome and partly because their ability to recognize handwriting was still flawed .",nyt_eng_19940930_0184_18,34,nyt_eng_19940930,1994-09-30,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
395880,nyt_eng_19971224_0039_30:8,still_flexible,still,flexible,"Again , Antoniotti said the proposal was still flexible , but he added  -COL-   -LBQ-  Stations wo n't pay a penny for this , so I have to make all the production costs in underwriting .",nyt_eng_19971224_0039_30,8,nyt_eng_19971224,1997-12-24,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
309197,nyt_eng_19970421_0166_20:23,still_free,still,free,"It sets up procedures designed to make sure that about 20 percent of the referrals go to women , although companies are still free to hire whomever they please .",nyt_eng_19970421_0166_20,23,nyt_eng_19970421,1997-04-21,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
404605,nyt_eng_19980120_0683_10:16,still_fresh,still,fresh,"But the anger among intellectuals at the dictatorship 's reign of torture and oppression was still fresh , making objectivity impossible , Ms. Barreto said .",nyt_eng_19980120_0683_10,16,nyt_eng_19980120,1998-01-20,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
176679,nyt_eng_19960313_0726_5:5,still_gleeful,still,gleeful,"But one who is still gleeful is Mark Mellman , a Democratic pollster .",nyt_eng_19960313_0726_5,5,nyt_eng_19960313,1996-03-13,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
6493,nyt_eng_19940730_0158_66:11,still_glossy,still,glossy,But he has survived with a football portfolio that is still glossy .,nyt_eng_19940730_0158_66,11,nyt_eng_19940730,1994-07-30,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
320750,nyt_eng_19970523_0353_25:3,still_good,still,good,"It 's still good , but getting worse because society made a bunch of economic choices not to protect the watershed .",nyt_eng_19970523_0353_25,3,nyt_eng_19970523,1997-05-23,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
946,nyt_eng_19940706_0034_8:37,still_gracious,still,gracious,"But if Hanks would rather be home with his kids , whom he says gifted him with a  -LBQ-  beautiful hand-painted coffee mug and three cheap -- but beautiful -- Timex watches ,  -RDQ-  he 's still gracious with both his time and attention , and apparently genuinely interested in talking about his post-Oscar life , which he allows  -LBQ-  could n't possibly be any better .  -RDQ-",nyt_eng_19940706_0034_8,37,nyt_eng_19940706,1994-07-06,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
273553,nyt_eng_19970107_0303_38:8,still_green,still,green,"If the wood under the bark is still green , this means that it 's not seasoned .",nyt_eng_19970107_0303_38,8,nyt_eng_19970107,1997-01-07,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
147995,nyt_eng_19951220_0476_6:20,still_green,still,green,"Agricultural equipment manufacturer Deere got a boost when a Morgan Stanley analyst yesterday said ,  -LBQ-  All signals are still green  -RDQ-  for the company and rated its shares a  -LBQ-  strong buy .  -RDQ-",nyt_eng_19951220_0476_6,20,nyt_eng_19951220,1995-12-20,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
306297,nyt_eng_19970412_0184_31:11,still_happy,still,happy,"Although O'Sullivan said he never felt frightened , he was still happy to see a phalanx of police officers arrive to cut a swath through the crowd to his car .",nyt_eng_19970412_0184_31,11,nyt_eng_19970412,1997-04-12,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
436532,nyt_eng_19980507_0469_22:10,still_hard,still,hard,"Longtime Cardinals fans expected that , but it was still hard to stomach .",nyt_eng_19980507_0469_22,10,nyt_eng_19980507,1998-05-07,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
242983,nyt_eng_19961006_0092_1:13,still_hard,still,hard,"With all of its elegant arrangements and easy-to-remember melodies , it is still hard to detect a pulse in Luther Vandross ' latest collection of purported romantic intimacies .",nyt_eng_19961006_0092_1,13,nyt_eng_19961006,1996-10-06,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
239981,nyt_eng_19960927_0512_16:63,still_healthy,still,healthy,"Titled  -LBQ-  The Ten-Year Road  -COL-  My Days With Hu Yaobang ,  -RDQ-  Wu 's book describes how , in May 1984 , Zhao , who was then prime minister , wrote a letter to Deng and to Chen Yun , the leader of the conservative wing of the party , urging that  -LBQ-  now , while you and Chen Yun are still healthy , we need to solve the important problem of the leadership system of the party .  -RDQ-",nyt_eng_19960927_0512_16,63,nyt_eng_19960927,1996-09-27,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
339945,nyt_eng_19970719_0151_3:16,still_healthy,still,healthy,"He is the only one of the three major rivals from the classics who is still healthy , and he will waste no time trying to score a coup when he runs Sunday in the $ 500,000 Swaps Stakes at Hollywood Park .",nyt_eng_19970719_0151_3,16,nyt_eng_19970719,1997-07-19,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
382065,nyt_eng_19971115_0129_30:4,still_high,still,high,But expectations are still high .,nyt_eng_19971115_0129_30,4,nyt_eng_19971115,1997-11-15,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
300311,nyt_eng_19970325_0786_26:6,still_huge,still,huge,-LRB- Watching tape -RRB- is still huge as far as I 'm concerned .  -RDQ-,nyt_eng_19970325_0786_26,6,nyt_eng_19970325,1997-03-25,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
115193,nyt_eng_19950914_0341_61:41,still_important,still,important,"There is a reason for all of this  -COL-  New York is a city in which both the concept of a book , and the concept of getting one 's ideas and information and pleasure from a book , are still important .",nyt_eng_19950914_0341_61,41,nyt_eng_19950914,1995-09-14,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
161032,nyt_eng_19960129_0752_51:11,still_impressed,still,impressed,"Despite Columbia 's poor record , Reeves said he was still impressed .",nyt_eng_19960129_0752_51,11,nyt_eng_19960129,1996-01-29,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
125187,nyt_eng_19951014_0252_8:14,still_incredible,still,incredible,"-LBQ-  As long as we 've been doing this , the pressure is still incredible .",nyt_eng_19951014_0252_8,14,nyt_eng_19951014,1995-10-14,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
234528,nyt_eng_19960911_0750_16:14,still_intent,still,intent,"In common with many young and fast-growing Internet concerns , Network Solutions is still intent on cashing in with a public stock offering , according to one banker familiar with the company .",nyt_eng_19960911_0750_16,14,nyt_eng_19960911,1996-09-11,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
389856,nyt_eng_19971208_0140_2:20,still_interested,still,interested,"-LBQ-  Even if Japan does sell Treasuries , Japanese investors are n't going to follow suit ; they are still interested in buying Treasuries ,  -RDQ-  said Eiji Nakaone , international bond analyst at MMS International .",nyt_eng_19971208_0140_2,20,nyt_eng_19971208,1997-12-08,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
39987,nyt_eng_19950102_0285_3:13,still_interested,still,interested,"-LBQ-  I ca n't believe I 'm the only one who 's still interested in sex at my age ,  -RDQ-  said Sarandon , 48 .",nyt_eng_19950102_0285_3,13,nyt_eng_19950102,1995-01-02,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
288497,nyt_eng_19970218_1229_6:4,still_likely,still,likely,"U.S. Robotics is still likely to have its new modems in stores before Rockwell , which expects to send its product to retailers for sale late next month , analysts said .",nyt_eng_19970218_1229_6,4,nyt_eng_19970218,1997-02-18,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
212664,nyt_eng_19960705_0356_16:20,still_likely,still,likely,"To the extent the stock market produces any gains the rest of the year , the greater gains are still likely to accrue to small-cap stocks .",nyt_eng_19960705_0356_16,20,nyt_eng_19960705,1996-07-05,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
308068,nyt_eng_19970417_0402_19:9,still_likely,still,likely,"Ordinary laptops , although getting stronger , are still likely to breW5M ! U1I ! % ! Q % 1 -RRB- I-Mmachines are built to military specifications and have withstood a run in a dishwasher , burial in four fea confrontation with an 18-wheeler , Beeman said .",nyt_eng_19970417_0402_19,9,nyt_eng_19970417,1997-04-17,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
273682,nyt_eng_19970107_0576_7:3,still_lithe,still,lithe,She is still lithe enough to conjure up images of those 52 points she scored for Montclair State in New Jersey against Queens College .,nyt_eng_19970107_0576_7,3,nyt_eng_19970107,1997-01-07,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
253429,nyt_eng_19961104_0464_6:4,still_low,still,low,"-LBQ-  Inventories are still low , but we 're not going to see much demand or upward movement in prices until colder weather arrives and boosts demand .",nyt_eng_19961104_0464_6,4,nyt_eng_19961104,1996-11-04,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
380817,nyt_eng_19971112_0014_24:16,still_minuscule,still,minuscule,"But the number of African Americans , at 3 percent of total enrollment , is still minuscule .",nyt_eng_19971112_0014_24,16,nyt_eng_19971112,1997-11-12,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
194686,nyt_eng_19960503_0541_18:4,still_negative,still,negative,"-LBQ-  People are still negative on the German economy ,  -RDQ-  said Peter Wadkins , head of interbank currency sales at Standard Chartered Bank .",nyt_eng_19960503_0541_18,4,nyt_eng_19960503,1996-05-03,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
298444,nyt_eng_19970320_0157_8:19,still_nervous,still,nervous,"But Romano , who 's performing at the Comedy Corner in West Palm Beach Friday night , is still nervous .",nyt_eng_19970320_0157_8,19,nyt_eng_19970320,1997-03-20,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
243887,nyt_eng_19961008_0570_40:4,still_new,still,new,"The institutions are still new and not very strong ,  -RDQ-  she said .",nyt_eng_19961008_0570_40,4,nyt_eng_19961008,1996-10-08,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
413795,nyt_eng_19980218_0108_24:4,still_new,still,new,"The idea is still new , said Tim Donovan , head of development for Worldwide Broadcasting , and he believes he will have little trouble signing up programmers .",nyt_eng_19980218_0108_24,4,nyt_eng_19980218,1998-02-18,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
176240,nyt_eng_19960312_0663_11:6,still_ok,still,ok,-LBQ-  The buy-and-hold money is still OK .  -RDQ-,nyt_eng_19960312_0663_11,6,nyt_eng_19960312,1996-03-12,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
326057,nyt_eng_19970609_0069_6:6,still_open,still,open,He said the issue is still open .,nyt_eng_19970609_0069_6,6,nyt_eng_19970609,1997-06-09,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
