line_in_source,hit_id,colloc,adv,adj,sent_text,sent_id,adv_index,corpus_segment,date,year,polarity,context,context_word,context_type,in_basic,context_overlap
335810,nyt_eng_19970707_0775_17:15,very_enriched,very,enriched,"-LBQ-  The conclusion we are coming to is these bright red dust deposits are very enriched in oxidized iron ,  -RDQ-  said Cornell University chemist James Bell .",nyt_eng_19970707_0775_17,15,nyt_eng_19970707,1997-07-07,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
402700,nyt_eng_19980115_0030_20:12,very_enthusiastic,very,enthusiastic,Board of Regents Chairman Don Evans of Midland said he was very enthusiastic about the numbers and was not worried the process would produce less-qualified students .,nyt_eng_19980115_0030_20,12,nyt_eng_19980115,1998-01-15,1998,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
8651,nyt_eng_19950611_0188_26:5,very_excited,very,excited,We ca n't be very excited about that .  -RDQ-,nyt_eng_19950611_0188_26,5,nyt_eng_19950611,1995-06-11,1995,negative,not_VP-adv,not,VP-adv,True,False
344222,nyt_eng_19970801_0082_2:4,very_excited,very,excited,"-LBQ-  I 'm very excited to be reunited with Tony -LRB- La Russa -RRB- , the coaching staff and some former teammates .",nyt_eng_19970801_0082_2,4,nyt_eng_19970801,1997-08-01,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
46555,nyt_eng_19950129_0059_14:5,very_famous,very,famous,"-LBQ-  Since I 'm very famous in Asia , everyone who goes to see my movies knows how dangerous they are .",nyt_eng_19950129_0059_14,5,nyt_eng_19950129,1995-01-29,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
173038,nyt_eng_19960304_0506_34:4,very_fulfilling,very,fulfilling,"-LBQ-  It was very fulfilling , as far as work goes .",nyt_eng_19960304_0506_34,4,nyt_eng_19960304,1996-03-04,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
217048,nyt_eng_19960718_0236_23:5,very_generous,very,generous,-LBQ-  Permelia also was very generous and entertaining .,nyt_eng_19960718_0236_23,5,nyt_eng_19960718,1996-07-18,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
117618,nyt_eng_19950921_0263_28:6,very_gentle,very,gentle,"-LBQ-  Most amateur mycologists are very gentle on the forest , and they take only what they need and do n't strip the woods .",nyt_eng_19950921_0263_28,6,nyt_eng_19950921,1995-09-21,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
41023,nyt_eng_19971114_0830_1:5,very_glaring,very,glaring,"Although it is n't very glaring , there is a bright side for Cal State Northridge in facing Eastern Washington 's running attack .",nyt_eng_19971114_0830_1,5,nyt_eng_19971114,1997-11-14,1997,negative,not_VP-adv,not,VP-adv,True,False
120740,nyt_eng_19951002_0350_19:8,very_good,very,good,"OK , so the Yankees have been very good of late .",nyt_eng_19951002_0350_19,8,nyt_eng_19951002,1995-10-02,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
158769,nyt_eng_19960123_0554_8:5,very_good,very,good,"-LBQ-  We can be very good ,  -RDQ-  said Jerry West , director of basketball operations and himself a living legend long before people in LA had heard of Magic , James Worthy or Nick -LRB- The Flying -RRB- Van Exel .",nyt_eng_19960123_0554_8,5,nyt_eng_19960123,1996-01-23,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
34290,nyt_eng_19970521_0026_36:10,very_good,very,good,"-LBQ-  Even though our team 's record was n't very good this year , our problem was that we were n't healthy .",nyt_eng_19970521_0026_36,10,nyt_eng_19970521,1997-05-21,1997,negative,not_VP-adv,not,VP-adv,True,False
48056,nyt_eng_19950203_0212_23:5,very_good,very,good,"-LBQ-  Women today are very good technically , but they do n't seem to have the imagination -- or maybe they use it to do other things .  -RDQ-",nyt_eng_19950203_0212_23,5,nyt_eng_19950203,1995-02-03,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
401208,nyt_eng_19980110_0148_35:4,very_gracious,very,gracious,"-LBQ-  He was very gracious ,  -RDQ-  Ms. Seaman said .",nyt_eng_19980110_0148_35,4,nyt_eng_19980110,1998-01-10,1998,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
86120,nyt_eng_19950615_0549_8:5,very_grateful,very,grateful,-LBQ-  I was actually very grateful to get out of the limelight .,nyt_eng_19950615_0549_8,5,nyt_eng_19950615,1995-06-15,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
192316,nyt_eng_19960426_0584_18:4,very_gratifying,very,gratifying,"-LBQ-  It 's very gratifying ,  -RDQ-  he said .",nyt_eng_19960426_0584_18,4,nyt_eng_19960426,1996-04-26,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
279494,nyt_eng_19970124_0009_65:12,very_happy,very,happy,He has done so much for the NBA and we 're very happy he 's behind the women 's league .  -RDQ-,nyt_eng_19970124_0009_65,12,nyt_eng_19970124,1997-01-24,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
58126,nyt_eng_19950315_0061_26:5,very_happy,very,happy,"Bonnie  -COL-  We 're very happy with what we saw , which is rare for writers .",nyt_eng_19950315_0061_26,5,nyt_eng_19950315,1995-03-15,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
296544,nyt_eng_19970314_0618_16:4,very_happy,very,happy,"-LBQ-  We 're very happy with our repair ,  -RDQ-  Adkison said .",nyt_eng_19970314_0618_16,4,nyt_eng_19970314,1997-03-14,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
134176,nyt_eng_19951108_0729_52:4,very_happy,very,happy,"-LBQ-  I 'm very happy with the way Tod has filled in ,  -RDQ-  Donahue said .",nyt_eng_19951108_0729_52,4,nyt_eng_19951108,1995-11-08,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
105809,nyt_eng_19950814_0709_17:7,very_happy,very,happy,"-LBQ-  I know women who are very happy with one child , but I 'm not one of them ... .",nyt_eng_19950814_0709_17,7,nyt_eng_19950814,1995-08-14,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
4553,nyt_eng_19940721_0283_8:3,very_happy,very,happy,I was very happy about that .  -RDQ-,nyt_eng_19940721_0283_8,3,nyt_eng_19940721,1994-07-21,1994,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
368986,nyt_eng_19971010_0619_34:4,very_hard,very,hard,-LBQ-  It is very hard to separate the business side from the personal side .  -RDQ-,nyt_eng_19971010_0619_34,4,nyt_eng_19971010,1997-10-10,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
133765,nyt_eng_19951107_0680_5:4,very_hard,very,hard,"-LBQ-  It was very hard on the family ,  -RDQ-  said Goldsman , who is himself Orthodox .",nyt_eng_19951107_0680_5,4,nyt_eng_19951107,1995-11-07,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
21405,nyt_eng_19960525_0187_23:9,very_helpful,very,helpful,I perused construction manuals -LRB- they were not very helpful -RRB- .,nyt_eng_19960525_0187_23,9,nyt_eng_19960525,1996-05-25,1996,negative,not_VP-adv,not,VP-adv,True,False
142992,nyt_eng_19951206_0095_11:11,very_honest,very,honest,"-LBQ-  He 's a wonderful artist , as well  -COL-  very honest , incredibly musical and wonderful to relate to on stage _ a fun , sweet , gentlemanly person .",nyt_eng_19951206_0095_11,11,nyt_eng_19951206,1995-12-06,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
385698,nyt_eng_19971125_0492_57:9,very_human,very,human,Some people identify with Janey because she 's very human and upfront .,nyt_eng_19971125_0492_57,9,nyt_eng_19971125,1997-11-25,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
222774,nyt_eng_19960806_0335_32:4,very_important,very,important,"-LBQ-  East is very important ,  -RDQ-  Perry said ,  -LBQ-  because it 's a direction that represents the sun , the moon , the stars , the darkness , the day .",nyt_eng_19960806_0335_32,4,nyt_eng_19960806,1996-08-06,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
186440,nyt_eng_19960410_0769_10:9,very_important,very,important,"-LBQ-  The chance to play right away was very important to me ,  -RDQ-  he said .",nyt_eng_19960410_0769_10,9,nyt_eng_19960410,1996-04-10,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
298163,nyt_eng_19970319_0573_3:11,very_important,very,important,"-LBQ-  Telmex 's alliance with Sprint and Global One is very important ,  -RDQ-  Brocado said .",nyt_eng_19970319_0573_3,11,nyt_eng_19970319,1997-03-19,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
407632,nyt_eng_19980128_0663_25:4,very_important,very,important,"-LBQ-  That 's very important in a people-intensive business like advertising ,  -RDQ-  he added ,  -LBQ-  because the longer nothing happens the worse things get .",nyt_eng_19980128_0663_25,4,nyt_eng_19980128,1998-01-28,1998,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
269286,nyt_eng_19961223_0385_22:3,very_innocent,very,innocent,He 's very innocent and interested in discovering the world .,nyt_eng_19961223_0385_22,3,nyt_eng_19961223,1996-12-23,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
272429,nyt_eng_19970103_0410_4:12,very_insignificant,very,insignificant,"WASHINGTON _ The ethics findings against Speaker Newt Gingrich are  -LBQ-  very insignificant ,  -RDQ-  Republican National Committee Chairman Haley Barbour said Friday as Gingrich allies tried to shore up his support among House Republicans .",nyt_eng_19970103_0410_4,12,nyt_eng_19970103,1997-01-03,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
9962,nyt_eng_19950718_0198_22:13,very_interested,very,interested,"All had been ready Friday morning , but the sheep were n't very interested in apple pomace .",nyt_eng_19950718_0198_22,13,nyt_eng_19950718,1995-07-18,1995,negative,not_VP-adv,not,VP-adv,True,False
248318,nyt_eng_19961021_0490_16:4,very_interesting,very,interesting,"-LBQ-  It 's very interesting the way people 's perceptions of -LRB- Collins -RRB- have changed ,  -RDQ-  Jordan says .",nyt_eng_19961021_0490_16,4,nyt_eng_19961021,1996-10-21,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
14861,nyt_eng_19940907_0036_1:13,very_last,very,last,"-LBQ-  Ya ' gotta ' live every day like it was your very last one ,  -RDQ-  Cal is advising Brownie over morning coffee at Smitty 's .",nyt_eng_19940907_0036_1,13,nyt_eng_19940907,1994-09-07,1994,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
1133,nyt_eng_19940819_0277_37:5,very_likely,very,likely,So it 's not very likely you 're going to get out performance .  -RDQ-,nyt_eng_19940819_0277_37,5,nyt_eng_19940819,1994-08-19,1994,negative,not_VP-adv,not,VP-adv,True,False
292312,nyt_eng_19970303_0300_24:4,very_linear,very,linear,-LBQ-  It 's very linear in the sense that there is a story .,nyt_eng_19970303_0300_24,4,nyt_eng_19970303,1997-03-03,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
93074,nyt_eng_19950707_0317_7:6,very_low,very,low,-LBQ-  The per-bill cost is very low .  -RDQ-,nyt_eng_19950707_0317_7,6,nyt_eng_19950707,1995-07-07,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
8977,nyt_eng_19940810_0338_36:12,very_low,very,low,-LBQ-  The percentages for catching fish outside the concentrated areas is very low .  -RDQ-,nyt_eng_19940810_0338_36,12,nyt_eng_19940810,1994-08-10,1994,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
257790,nyt_eng_19961118_0025_3:10,very_modest,very,modest,-LBQ-  Falling stock prices suggest the economic recovery is very modest at best .  -RDQ-,nyt_eng_19961118_0025_3,10,nyt_eng_19961118,1996-11-18,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
253136,nyt_eng_19961103_0414_60:4,very_moving,very,moving,-LBQ-  It was very moving .  -RDQ-,nyt_eng_19961103_0414_60,4,nyt_eng_19961103,1996-11-03,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
105188,nyt_eng_19950812_0217_52:3,very_moving,very,moving,"It was very moving ,  -RDQ-  recalled Bilz , administrator of Pregnancy Alternatives , which lends women money for abortions .",nyt_eng_19950812_0217_52,3,nyt_eng_19950812,1995-08-12,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
166512,nyt_eng_19960213_0549_32:6,very_murky,very,murky,"-LBQ-  It 's very , very murky .",nyt_eng_19960213_0549_32,6,nyt_eng_19960213,1996-02-13,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
264692,nyt_eng_19961209_0570_12:14,very_nerve-wracking,very,nerve-wracking,"-LBQ-  I went to New York to see Arthur Miller , which was very nerve-wracking for me at first ,  -RDQ-  said Hytner , speaking by telephone from London , where he 's directing a play at the National Theater .",nyt_eng_19961209_0570_12,14,nyt_eng_19961209,1996-12-09,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
64329,nyt_eng_19950405_0424_6:27,very_offensive,very,offensive,"-LBQ-  We expect an apology from Senator D'Amato , but the apology does n't cover the manner in which he made these statements , which was very offensive ,  -RDQ-  Mark said .",nyt_eng_19950405_0424_6,27,nyt_eng_19950405,1995-04-05,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
186364,nyt_eng_19960410_0622_36:15,very_overwhelming,very,overwhelming,"I have no regrets about owning the house , but sometimes it can be very overwhelming .  -RDQ-",nyt_eng_19960410_0622_36,15,nyt_eng_19960410,1996-04-10,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
396262,nyt_eng_19971225_0182_28:4,very_painful,very,painful,This has been very painful for the entire family .  -RDQ-,nyt_eng_19971225_0182_28,4,nyt_eng_19971225,1997-12-25,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
263830,nyt_eng_19961206_0275_28:9,very_peppy,very,peppy,The V6 engine in the test vehicle was very peppy and the five-speed manual gave the Sport a sports-car feel .,nyt_eng_19961206_0275_28,9,nyt_eng_19961206,1996-12-06,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
110934,nyt_eng_19950830_0420_7:26,very_pleasant,very,pleasant,"Brisk breezes from the northwest will be accompanied by patches of low clouds in northern Michigan , otherwise much of the Middle West will be very pleasant with ample sunshine .",nyt_eng_19950830_0420_7,26,nyt_eng_19950830,1995-08-30,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
1650,nyt_eng_19940708_0350_2:7,very_pleased,very,pleased,"-LBQ-  Obviously I 'm very , very pleased ,  -RDQ-  Los Angeles Police Department Detective Philip Vannatter said following the judge 's order .",nyt_eng_19940708_0350_2,7,nyt_eng_19940708,1994-07-08,1994,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
291181,nyt_eng_19970227_0166_87:29,very_pleased,very,pleased,"-LBQ-  Contrary to all our fears and concerns ,  -RDQ-  the Israeli prime minister , Benjamin Netanyahu , recently told a Turkish interviewer ,  -LBQ-  today we are very pleased with Mr. Erbakan 's government .  -RDQ-",nyt_eng_19970227_0166_87,29,nyt_eng_19970227,1997-02-27,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
314231,nyt_eng_19970505_0613_18:6,very_poor,very,poor,Twelve percent said it is very poor .,nyt_eng_19970505_0613_18,6,nyt_eng_19970505,1997-05-05,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
382774,nyt_eng_19971118_0050_36:4,very_popular,very,popular,-LBQ-  He was very popular with the ladies and they were always,nyt_eng_19971118_0050_36,4,nyt_eng_19971118,1997-11-18,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
410807,nyt_eng_19980208_0007_18:8,very_positive,very,positive,"-LBQ-  There is a lot that 's very positive about that proposal ,  -RDQ-  Feuer said .",nyt_eng_19980208_0007_18,8,nyt_eng_19980208,1998-02-08,1998,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
109885,nyt_eng_19950827_0045_17:9,very_positive,very,positive,-LBQ-  The buzz about the new machines is very positive .  -RDQ-,nyt_eng_19950827_0045_17,9,nyt_eng_19950827,1995-08-27,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
37398,nyt_eng_19941219_0485_5:24,very_proud,very,proud,"-LBQ-  The voters started this ,  -RDQ-  the governor said at a bill-signing ceremony in her office ,  -LBQ-  and they can be very proud .  -RDQ-",nyt_eng_19941219_0485_5,24,nyt_eng_19941219,1994-12-19,1994,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
301441,nyt_eng_19970328_0384_45:5,very_quick,very,quick,And Friday Parker was very quick in turning his players ' minds from Thursday night to Saturday afternoon .,nyt_eng_19970328_0384_45,5,nyt_eng_19970328,1997-03-28,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
105011,nyt_eng_19950811_0565_9:21,very_real,very,real,"-LBQ-  I think the danger to this society of unbridled power gradually crushing the spirit of freedom is very , very real ,  -RDQ-  said Gingrich , who is currently under investigation for alleged ethics violations involving royalties on his latest book .",nyt_eng_19950811_0565_9,21,nyt_eng_19950811,1995-08-11,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
133505,nyt_eng_19951107_0291_12:4,very_reasonable,very,reasonable,"-LBQ-  We 're very reasonable in price , for one thing ,  -RDQ-  said Bob Latham , the chairman of the department of hospitality management and culinary programs .",nyt_eng_19951107_0291_12,4,nyt_eng_19951107,1995-11-07,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
